"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Bluenevusmalignant\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Bluenevusmalignant\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cellularbluenevus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cellularbluenevus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Softtissuetumorbenign\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Softtissuetumorbenign\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\SarcomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\SarcomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\SarcomatosisNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\SarcomatosisNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Spindlecellsarcoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Spindlecellsarcoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Giantcellsarcoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Giantcellsarcoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Smallcellsarcoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Smallcellsarcoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Epithelioidsarcoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Epithelioidsarcoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Undifferentiatedsarcoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Undifferentiatedsarcoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Desmoplasticsmallroundcelltumor\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Desmoplasticsmallroundcelltumor\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\FibromaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\FibromaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cellularfibroma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cellularfibroma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\FibrosarcomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\FibrosarcomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fibromyxoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fibromyxoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fibromyxosarcoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fibromyxosarcoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Periostealfibroma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Periostealfibroma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Periostealfibrosarcoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Periostealfibrosarcoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fascialfibroma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fascialfibroma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fascialfibrosarcoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fascialfibrosarcoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Infantilefibrosarcoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Infantilefibrosarcoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Solitaryfibroustumor\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Solitaryfibroustumor\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Solitaryfibroustumormalignant\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Solitaryfibroustumormalignant\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Elastofibroma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Elastofibroma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Aggressivefibromatosis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Aggressivefibromatosis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Abdominalfibromatosis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Abdominalfibromatosis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Desmoplasticfibroma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Desmoplasticfibroma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Myofibroma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Myofibroma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Myofibromatosis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Myofibromatosis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Myofibroblastoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Myofibroblastoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\MyofibroblastictumorNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\MyofibroblastictumorNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Angiomyofibroblastoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Angiomyofibroblastoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Myofibroblastictumorperibronchial\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Myofibroblastictumorperibronchial\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Benignfibroushistiocytoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Benignfibroushistiocytoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Atypicalfibroushistiocytoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Atypicalfibroushistiocytoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Malignantfibroushistiocytoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Malignantfibroushistiocytoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\HistiocytomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\HistiocytomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\DermatofibromaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\DermatofibromaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\DermatofibrosarcomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\DermatofibrosarcomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pigmenteddermatofibrosarcomaprotuberans\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pigmenteddermatofibrosarcomaprotuberans\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Giantcellfibroblastoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Giantcellfibroblastoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Plexiformfibrohistiocytictumor\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Plexiformfibrohistiocytictumor\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Angiomatoidfibroushistiocytoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Angiomatoidfibroushistiocytoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\MyxomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\MyxomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Myxosarcoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Myxosarcoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Angiomyxoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Angiomyxoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ossifyingfibromyxoidtumor\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ossifyingfibromyxoidtumor\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\LipomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\LipomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Atypicallipoma/j\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Atypicallipoma/j\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\LiposarcomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\LiposarcomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Gastrointestinalstromaltumorbenign\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Gastrointestinalstromaltumorbenign\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\GastrointestinalstromaltumorNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\GastrointestinalstromaltumorNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Gastrointestinalstromalsarcoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Gastrointestinalstromalsarcoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pleomorphicadenoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pleomorphicadenoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\MixedtumormalignantNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\MixedtumormalignantNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Carcinomainpleomorphicadenoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Carcinomainpleomorphicadenoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mullerianmixedtumor\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mullerianmixedtumor\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mesodermalmixedtumor\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mesodermalmixedtumor\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Benigncysticnephroma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Benigncysticnephroma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cysticpartiallydifferentiatednephroblastoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cysticpartiallydifferentiatednephroblastoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Malignantcysticnephroma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Malignantcysticnephroma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mesoblasticnephroma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mesoblasticnephroma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\NephroblastomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\NephroblastomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Malignantrhabdoidtumor\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Malignantrhabdoidtumor\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Clearcellsarcomaofkidney\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Clearcellsarcomaofkidney\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Nephrogenicadenofibroma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Nephrogenicadenofibroma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Renomedullaryinterstitialcelltumor\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Renomedullaryinterstitialcelltumor\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ossifyingrenaltumor\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ossifyingrenaltumor\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Hepatoblastoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Hepatoblastoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pancreatoblastoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pancreatoblastoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pulmonaryblastoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pulmonaryblastoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pleuropulmonaryblastoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pleuropulmonaryblastoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Sialoblastoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Sialoblastoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\CarcinosarcomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\CarcinosarcomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Carcinosarcomaembryonal\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Carcinosarcomaembryonal\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Myoepithelioma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Myoepithelioma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Malignantmyoepithelioma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Malignantmyoepithelioma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Adenomyoepithelioma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Adenomyoepithelioma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mesenchymomabenign\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mesenchymomabenign\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\MesenchymomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\MesenchymomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mesenchymomamalignant\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mesenchymomamalignant\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Embryonalsarcoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Embryonalsarcoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\BrennertumorNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\BrennertumorNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Brennertumorborderlinemalignancy\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Brennertumorborderlinemalignancy\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Brennertumormalignant\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Brennertumormalignant\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\FibroadenomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\FibroadenomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Intracanalicularfibroadenoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Intracanalicularfibroadenoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pericanalicularfibroadenoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pericanalicularfibroadenoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\AdenofibromaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\AdenofibromaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\SerousadenofibromaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\SerousadenofibromaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Serousadenofibromaofborderlinemalignancy\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Serousadenofibromaofborderlinemalignancy\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Serousadenocarcinofibroma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Serousadenocarcinofibroma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\MucinousadenofibromaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\MucinousadenofibromaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mucinousadenofibromaofborderlinemalignancy\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mucinousadenofibromaofborderlinemalignancy\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mucinousadenocarcinofibroma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mucinousadenocarcinofibroma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Giantfibroadenoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Giantfibroadenoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Phyllodestumorbenign\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Phyllodestumorbenign\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Phyllodestumorborderline\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Phyllodestumorborderline\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Phyllodestumormalignant\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Phyllodestumormalignant\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Juvenilefibroadenoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Juvenilefibroadenoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Synoviomabenign\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Synoviomabenign\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\SynovialsarcomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\SynovialsarcomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Synovialsarcomaspindlecell\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Synovialsarcomaspindlecell\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Synovialsarcomaepithelioidcell\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Synovialsarcomaepithelioidcell\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Synovialsarcomabiphasic\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Synovialsarcomabiphasic\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\ClearcellsarcomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\ClearcellsarcomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mesotheliomabenign\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mesotheliomabenign\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mesotheliomamalignant\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mesotheliomamalignant\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fibrousmesotheliomabenign\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fibrousmesotheliomabenign\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fibrousmesotheliomamalignant\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fibrousmesotheliomamalignant\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Epithelioidmesotheliomabenign\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Epithelioidmesotheliomabenign\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Epithelioidmesotheliomamalignant\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Epithelioidmesotheliomamalignant\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mesotheliomabiphasicmalignant\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mesotheliomabiphasicmalignant\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\AdenomatoidtumorNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\AdenomatoidtumorNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Multicysticmesotheliomabenign\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Multicysticmesotheliomabenign\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\CysticmesotheliomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\CysticmesotheliomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Dysgerminoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Dysgerminoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\SeminomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\SeminomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Seminomaanaplastic\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Seminomaanaplastic\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Spermatocyticseminoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Spermatocyticseminoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Intratubularmalignantgermcells\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Intratubularmalignantgermcells\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Germinoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Germinoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Germcelltumornonseminomatous\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Germcelltumornonseminomatous\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\EmbryonalcarcinomaNOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\EmbryonalcarcinomaNOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Yolksactumor\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Yolksactumor\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Polyembryoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Polyembryoma\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Gonadoblastoma\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Gonadoblastoma\"
