\\i2b2\\OSIRIS\\;ID_0;OSIRIS;;2019-04-02 11:57:28.718403;2019-04-02 11:57:28.718411;2019-04-02 11:57:28.718413;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8452/1-Solidpseudopapillarytumor\\;TumorPathologyEvent|MorphologyCode:ICDO3:8452/1-Solid pseudopapillary tumor;MorphologyCode;;2019-04-02 11:57:30.348870;2019-04-02 11:57:30.348872;2019-04-02 11:57:30.348874;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8452/3-Solidpseudopapillarycarcinoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8452/3-Solid pseudopapillary carcinoma;MorphologyCode;;2019-04-02 11:57:30.348885;2019-04-02 11:57:30.348887;2019-04-02 11:57:30.348889;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8453/0-Intraductalpapillary-mucinousadenoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8453/0-Intraductal papillary-mucinous adenoma;MorphologyCode;;2019-04-02 11:57:30.348901;2019-04-02 11:57:30.348903;2019-04-02 11:57:30.348905;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8453/1-Intraductalpapillary-mucinoustumorwithmoderatedysplasia\\;TumorPathologyEvent|MorphologyCode:ICDO3:8453/1-Intraductal papillary-mucinous tumor with moderate dysplasia;MorphologyCode;;2019-04-02 11:57:30.348917;2019-04-02 11:57:30.348919;2019-04-02 11:57:30.348921;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8453/2-Intraductalpapillary-mucinouscarcinoma,non-invasive\\;TumorPathologyEvent|MorphologyCode:ICDO3:8453/2-Intraductal papillary-mucinous carcinoma, non-invasive;MorphologyCode;;2019-04-02 11:57:30.348933;2019-04-02 11:57:30.348935;2019-04-02 11:57:30.348937;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8453/3-Intraductalpapillary-mucinouscarcinoma,invasive\\;TumorPathologyEvent|MorphologyCode:ICDO3:8453/3-Intraductal papillary-mucinous carcinoma, invasive;MorphologyCode;;2019-04-02 11:57:30.348948;2019-04-02 11:57:30.348950;2019-04-02 11:57:30.348952;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8454/0-Cystictumorofatrio-ventricularnode\\;TumorPathologyEvent|MorphologyCode:ICDO3:8454/0-Cystic tumor of atrio-ventricular node;MorphologyCode;;2019-04-02 11:57:30.348964;2019-04-02 11:57:30.348966;2019-04-02 11:57:30.348968;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8460/0-Papillaryserouscystadenoma,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8460/0-Papillary serous cystadenoma, NOS;MorphologyCode;;2019-04-02 11:57:30.348980;2019-04-02 11:57:30.348982;2019-04-02 11:57:30.348984;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8460/3-Papillaryserouscystadenocarcinoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8460/3-Papillary serous cystadenocarcinoma;MorphologyCode;;2019-04-02 11:57:30.348996;2019-04-02 11:57:30.348998;2019-04-02 11:57:30.349000;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8461/0-Seroussurfacepapilloma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8461/0-Serous surface papilloma;MorphologyCode;;2019-04-02 11:57:30.349011;2019-04-02 11:57:30.349013;2019-04-02 11:57:30.349015;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8461/3-Seroussurfacepapillarycarcinoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8461/3-Serous surface papillary carcinoma;MorphologyCode;;2019-04-02 11:57:30.349027;2019-04-02 11:57:30.349029;2019-04-02 11:57:30.349031;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8462/1-Serouspapillarycystictumorofborderlinemalignancy\\;TumorPathologyEvent|MorphologyCode:ICDO3:8462/1-Serous papillary cystic tumor of borderline malignancy;MorphologyCode;;2019-04-02 11:57:30.349043;2019-04-02 11:57:30.349045;2019-04-02 11:57:30.349047;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8463/1-Seroussurfacepapillarytumorofborderlinemalignancy\\;TumorPathologyEvent|MorphologyCode:ICDO3:8463/1-Serous surface papillary tumor of borderline malignancy;MorphologyCode;;2019-04-02 11:57:30.349059;2019-04-02 11:57:30.349061;2019-04-02 11:57:30.349062;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8470/0-Mucinouscystadenoma,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8470/0-Mucinous cystadenoma, NOS;MorphologyCode;;2019-04-02 11:57:30.349074;2019-04-02 11:57:30.349076;2019-04-02 11:57:30.349078;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8470/1-Mucinouscystictumorwithmoderatedysplasia\\;TumorPathologyEvent|MorphologyCode:ICDO3:8470/1-Mucinous cystic tumor with moderate dysplasia;MorphologyCode;;2019-04-02 11:57:30.349090;2019-04-02 11:57:30.349092;2019-04-02 11:57:30.349094;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8470/2-Mucinouscystadenocarcinoma,non-invasive\\;TumorPathologyEvent|MorphologyCode:ICDO3:8470/2-Mucinous cystadenocarcinoma, non-invasive;MorphologyCode;;2019-04-02 11:57:30.349106;2019-04-02 11:57:30.349107;2019-04-02 11:57:30.349109;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8470/3-Mucinouscystadenocarcinoma,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8470/3-Mucinous cystadenocarcinoma, NOS;MorphologyCode;;2019-04-02 11:57:30.349121;2019-04-02 11:57:30.349123;2019-04-02 11:57:30.349125;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8471/0-Papillarymucinouscystadenoma,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8471/0-Papillary mucinous cystadenoma, NOS;MorphologyCode;;2019-04-02 11:57:30.349137;2019-04-02 11:57:30.349138;2019-04-02 11:57:30.349140;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8471/3-Papillarymucinouscystadenocarcinoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8471/3-Papillary mucinous cystadenocarcinoma;MorphologyCode;;2019-04-02 11:57:30.349152;2019-04-02 11:57:30.349154;2019-04-02 11:57:30.349156;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8472/1-Mucinouscystictumorofborderlinemalignancy\\;TumorPathologyEvent|MorphologyCode:ICDO3:8472/1-Mucinous cystic tumor of borderline malignancy;MorphologyCode;;2019-04-02 11:57:30.349167;2019-04-02 11:57:30.349169;2019-04-02 11:57:30.349171;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8473/1-Papillarymucinouscystadenoma,borderlinemalignancy\\;TumorPathologyEvent|MorphologyCode:ICDO3:8473/1-Papillary mucinous cystadenoma, borderline malignancy;MorphologyCode;;2019-04-02 11:57:30.349183;2019-04-02 11:57:30.349186;2019-04-02 11:57:30.349187;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8480/0-Mucinousadenoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8480/0-Mucinous adenoma;MorphologyCode;;2019-04-02 11:57:30.349199;2019-04-02 11:57:30.349201;2019-04-02 11:57:30.349203;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8480/3-Mucinousadenocarcinoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8480/3-Mucinous adenocarcinoma;MorphologyCode;;2019-04-02 11:57:30.349215;2019-04-02 11:57:30.349217;2019-04-02 11:57:30.349219;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8480/6-Pseudomyxomaperitonei\\;TumorPathologyEvent|MorphologyCode:ICDO3:8480/6-Pseudomyxoma peritonei;MorphologyCode;;2019-04-02 11:57:30.349230;2019-04-02 11:57:30.349232;2019-04-02 11:57:30.349234;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8481/3-Mucin-producingadenocarcinoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8481/3-Mucin-producing adenocarcinoma;MorphologyCode;;2019-04-02 11:57:30.349246;2019-04-02 11:57:30.349248;2019-04-02 11:57:30.349250;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8482/3-Mucinousadenocarcinoma,endocervicaltype\\;TumorPathologyEvent|MorphologyCode:ICDO3:8482/3-Mucinous adenocarcinoma, endocervical type;MorphologyCode;;2019-04-02 11:57:30.349261;2019-04-02 11:57:30.349264;2019-04-02 11:57:30.349265;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8490/3-Signetringcellcarcinoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8490/3-Signet ring cell carcinoma;MorphologyCode;;2019-04-02 11:57:30.349277;2019-04-02 11:57:30.349279;2019-04-02 11:57:30.349281;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8490/6-Metastaticsignetringcellcarcinoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8490/6-Metastatic signet ring cell carcinoma;MorphologyCode;;2019-04-02 11:57:30.349293;2019-04-02 11:57:30.349295;2019-04-02 11:57:30.349297;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8500/2-Intraductalcarcinoma,noninfiltrating,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8500/2-Intraductal carcinoma, noninfiltrating, NOS;MorphologyCode;;2019-04-02 11:57:30.349308;2019-04-02 11:57:30.349310;2019-04-02 11:57:30.349312;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8500/3-Infiltratingductcarcinoma,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8500/3-Infiltrating duct carcinoma, NOS;MorphologyCode;;2019-04-02 11:57:30.349324;2019-04-02 11:57:30.349326;2019-04-02 11:57:30.349328;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8501/2-Comedocarcinoma,noninfiltrating\\;TumorPathologyEvent|MorphologyCode:ICDO3:8501/2-Comedocarcinoma, noninfiltrating;MorphologyCode;;2019-04-02 11:57:30.349345;2019-04-02 11:57:30.349347;2019-04-02 11:57:30.349349;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8501/3-Comedocarcinoma,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8501/3-Comedocarcinoma, NOS;MorphologyCode;;2019-04-02 11:57:30.349361;2019-04-02 11:57:30.349363;2019-04-02 11:57:30.349365;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8502/3-Secretorycarcinomaofbreast\\;TumorPathologyEvent|MorphologyCode:ICDO3:8502/3-Secretory carcinoma of breast;MorphologyCode;;2019-04-02 11:57:30.349377;2019-04-02 11:57:30.349379;2019-04-02 11:57:30.349381;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8503/0-Intraductalpapilloma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8503/0-Intraductal papilloma;MorphologyCode;;2019-04-02 11:57:30.349392;2019-04-02 11:57:30.349394;2019-04-02 11:57:30.349396;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8503/2-Noninfiltratingintraductalpapillaryadenocarcinoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8503/2-Noninfiltrating intraductal papillary adenocarcinoma;MorphologyCode;;2019-04-02 11:57:30.349409;2019-04-02 11:57:30.349411;2019-04-02 11:57:30.349412;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8503/3-Intraductalpapillaryadenocarcinomawithinvasion\\;TumorPathologyEvent|MorphologyCode:ICDO3:8503/3-Intraductal papillary adenocarcinoma with invasion;MorphologyCode;;2019-04-02 11:57:30.349425;2019-04-02 11:57:30.349427;2019-04-02 11:57:30.349429;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8504/0-Intracysticpapillaryadenoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8504/0-Intracystic papillary adenoma;MorphologyCode;;2019-04-02 11:57:30.349441;2019-04-02 11:57:30.349443;2019-04-02 11:57:30.349444;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8504/2-Noninfiltratingintracysticcarcinoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8504/2-Noninfiltrating intracystic carcinoma;MorphologyCode;;2019-04-02 11:57:30.349456;2019-04-02 11:57:30.349458;2019-04-02 11:57:30.349460;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8504/3-Intracysticcarcinoma,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8504/3-Intracystic carcinoma, NOS;MorphologyCode;;2019-04-02 11:57:30.349472;2019-04-02 11:57:30.349474;2019-04-02 11:57:30.349476;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8505/0-Intraductalpapillomatosis,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8505/0-Intraductal papillomatosis, NOS;MorphologyCode;;2019-04-02 11:57:30.349487;2019-04-02 11:57:30.349489;2019-04-02 11:57:30.349491;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8506/0-Adenomaofnipple\\;TumorPathologyEvent|MorphologyCode:ICDO3:8506/0-Adenoma of nipple;MorphologyCode;;2019-04-02 11:57:30.349503;2019-04-02 11:57:30.349505;2019-04-02 11:57:30.349507;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8507/2-Intraductalmicropapillarycarcinoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8507/2-Intraductal micropapillary carcinoma;MorphologyCode;;2019-04-02 11:57:30.349519;2019-04-02 11:57:30.349521;2019-04-02 11:57:30.349522;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8508/3-Cystichypersecretorycarcinoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8508/3-Cystic hypersecretory carcinoma;MorphologyCode;;2019-04-02 11:57:30.349534;2019-04-02 11:57:30.349537;2019-04-02 11:57:30.349538;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8510/3-Medullarycarcinoma,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8510/3-Medullary carcinoma, NOS;MorphologyCode;;2019-04-02 11:57:30.349550;2019-04-02 11:57:30.349552;2019-04-02 11:57:30.349554;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8512/3-Medullarycarcinomawithlymphoidstroma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8512/3-Medullary carcinoma with lymphoid stroma;MorphologyCode;;2019-04-02 11:57:30.349566;2019-04-02 11:57:30.349568;2019-04-02 11:57:30.349570;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8513/3-Atypicalmedullarycarcinoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8513/3-Atypical medullary carcinoma;MorphologyCode;;2019-04-02 11:57:30.349581;2019-04-02 11:57:30.349583;2019-04-02 11:57:30.349585;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8514/3-Ductcarcinoma,desmoplastictype\\;TumorPathologyEvent|MorphologyCode:ICDO3:8514/3-Duct carcinoma, desmoplastic type;MorphologyCode;;2019-04-02 11:57:30.349597;2019-04-02 11:57:30.349599;2019-04-02 11:57:30.349600;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8520/2-Lobularcarcinomainsitu,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8520/2-Lobular carcinoma in situ, NOS;MorphologyCode;;2019-04-02 11:57:30.349612;2019-04-02 11:57:30.349614;2019-04-02 11:57:30.349616;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8520/3-Lobularcarcinoma,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8520/3-Lobular carcinoma, NOS;MorphologyCode;;2019-04-02 11:57:30.349627;2019-04-02 11:57:30.349629;2019-04-02 11:57:30.349631;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8851/0-Fibrolipoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8851/0-Fibrolipoma;MorphologyCode;;2019-04-02 11:57:30.349643;2019-04-02 11:57:30.349645;2019-04-02 11:57:30.349647;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8851/3-Liposarcoma,welldifferentiated\\;TumorPathologyEvent|MorphologyCode:ICDO3:8851/3-Liposarcoma, well differentiated;MorphologyCode;;2019-04-02 11:57:30.349658;2019-04-02 11:57:30.349660;2019-04-02 11:57:30.349662;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8852/0-Fibromyxolipoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8852/0-Fibromyxolipoma;MorphologyCode;;2019-04-02 11:57:30.349673;2019-04-02 11:57:30.349675;2019-04-02 11:57:30.349677;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8852/3-Myxoidliposarcoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8852/3-Myxoid liposarcoma;MorphologyCode;;2019-04-02 11:57:30.349688;2019-04-02 11:57:30.349691;2019-04-02 11:57:30.349692;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8853/3-Roundcellliposarcoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8853/3-Round cell liposarcoma;MorphologyCode;;2019-04-02 11:57:30.349704;2019-04-02 11:57:30.349706;2019-04-02 11:57:30.349708;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8854/0-Pleomorphiclipoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8854/0-Pleomorphic lipoma;MorphologyCode;;2019-04-02 11:57:30.349720;2019-04-02 11:57:30.349722;2019-04-02 11:57:30.349724;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8854/3-Pleomorphicliposarcoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8854/3-Pleomorphic liposarcoma;MorphologyCode;;2019-04-02 11:57:30.349735;2019-04-02 11:57:30.349737;2019-04-02 11:57:30.349739;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8855/3-Mixedliposarcoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8855/3-Mixed liposarcoma;MorphologyCode;;2019-04-02 11:57:30.349751;2019-04-02 11:57:30.349753;2019-04-02 11:57:30.349755;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8856/0-Intramuscularlipoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8856/0-Intramuscular lipoma;MorphologyCode;;2019-04-02 11:57:30.349767;2019-04-02 11:57:30.349769;2019-04-02 11:57:30.349771;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8857/0-Spindlecelllipoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8857/0-Spindle cell lipoma;MorphologyCode;;2019-04-02 11:57:30.349782;2019-04-02 11:57:30.349784;2019-04-02 11:57:30.349786;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8857/3-Fibroblasticliposarcoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8857/3-Fibroblastic liposarcoma;MorphologyCode;;2019-04-02 11:57:30.349798;2019-04-02 11:57:30.349800;2019-04-02 11:57:30.349802;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8858/3-Dedifferentiatedliposarcoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8858/3-Dedifferentiated liposarcoma;MorphologyCode;;2019-04-02 11:57:30.349814;2019-04-02 11:57:30.349816;2019-04-02 11:57:30.349818;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8860/0-Angiomyolipoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8860/0-Angiomyolipoma;MorphologyCode;;2019-04-02 11:57:30.349829;2019-04-02 11:57:30.349831;2019-04-02 11:57:30.349833;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8861/0-Angiolipoma,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8861/0-Angiolipoma, NOS;MorphologyCode;;2019-04-02 11:57:30.349845;2019-04-02 11:57:30.349847;2019-04-02 11:57:30.349848;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8862/0-Chondroidlipoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8862/0-Chondroid lipoma;MorphologyCode;;2019-04-02 11:57:30.349860;2019-04-02 11:57:30.349862;2019-04-02 11:57:30.349864;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8870/0-Myelolipoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8870/0-Myelolipoma;MorphologyCode;;2019-04-02 11:57:30.349876;2019-04-02 11:57:30.349878;2019-04-02 11:57:30.349880;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8880/0-Hibernoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8880/0-Hibernoma;MorphologyCode;;2019-04-02 11:57:30.349891;2019-04-02 11:57:30.349893;2019-04-02 11:57:30.349895;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8881/0-Lipoblastomatosis\\;TumorPathologyEvent|MorphologyCode:ICDO3:8881/0-Lipoblastomatosis;MorphologyCode;;2019-04-02 11:57:30.349906;2019-04-02 11:57:30.349908;2019-04-02 11:57:30.349910;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8890/0-Leiomyoma,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8890/0-Leiomyoma, NOS;MorphologyCode;;2019-04-02 11:57:30.349922;2019-04-02 11:57:30.349924;2019-04-02 11:57:30.349926;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8890/1-Leiomyomatosis,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8890/1-Leiomyomatosis, NOS;MorphologyCode;;2019-04-02 11:57:30.349937;2019-04-02 11:57:30.349939;2019-04-02 11:57:30.349941;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8890/3-Leiomyosarcoma,NOS\\;TumorPathologyEvent|MorphologyCode:ICDO3:8890/3-Leiomyosarcoma, NOS;MorphologyCode;;2019-04-02 11:57:30.349952;2019-04-02 11:57:30.349954;2019-04-02 11:57:30.349956;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8891/0-Epithelioidleiomyoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8891/0-Epithelioid leiomyoma;MorphologyCode;;2019-04-02 11:57:30.349968;2019-04-02 11:57:30.349970;2019-04-02 11:57:30.349972;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8891/3-Epithelioidleiomyosarcoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8891/3-Epithelioid leiomyosarcoma;MorphologyCode;;2019-04-02 11:57:30.349984;2019-04-02 11:57:30.349986;2019-04-02 11:57:30.349987;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8892/0-Cellularleiomyoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8892/0-Cellular leiomyoma;MorphologyCode;;2019-04-02 11:57:30.349999;2019-04-02 11:57:30.350001;2019-04-02 11:57:30.350003;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8893/0-Bizarreleiomyoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8893/0-Bizarre leiomyoma;MorphologyCode;;2019-04-02 11:57:30.350014;2019-04-02 11:57:30.350016;2019-04-02 11:57:30.350018;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8894/0-Angiomyoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8894/0-Angiomyoma;MorphologyCode;;2019-04-02 11:57:30.350029;2019-04-02 11:57:30.350031;2019-04-02 11:57:30.350033;TEST_OSIRIS;None
\\i2b2\\OSIRIS\\tumorPathologyEvent\\MorphologyCode\\ICDO3:8894/3-Angiomyosarcoma\\;TumorPathologyEvent|MorphologyCode:ICDO3:8894/3-Angiomyosarcoma;MorphologyCode;;2019-04-02 11:57:30.350045;2019-04-02 11:57:30.350047;2019-04-02 11:57:30.350049;TEST_OSIRIS;None
